listing_id,high,medium,low
6877018,0.065999545,0.447708684,0.486291769
6966857,0.018180843,0.13247647,0.849342688
7226285,0.00201333,0.009012621,0.988974036
7075116,0.000225871,0.032098954,0.967675191
7060623,0.004241167,0.048412261,0.947346581
7075395,0.018848085,0.131740069,0.849411851
7024367,0.095200731,0.322615154,0.582184119
7060619,0.001343196,0.008198228,0.99045876
7079477,0.002458409,0.013763668,0.983777947
7071826,0.001384162,0.009712487,0.988903317
6967008,0.003258426,0.012000528,0.984741073
6942406,0.003790197,0.101150058,0.895059747
7061466,0.019766631,0.05436282,0.925870545
7065334,0.02250208,0.13536034,0.842137581
7025292,0.005950822,0.041551896,0.952497291
7025180,0.017485449,0.089991896,0.892522662
7061094,0.025222506,0.04959065,0.92518684
7031892,0.037093499,0.170791567,0.792114932
7024342,0.002126311,0.012141481,0.985732449
7061235,0.012946812,0.105085742,0.881967445
7160586,0.002040577,0.010552847,0.987406736
7060396,0.005761574,0.041322858,0.952915566
7162303,0.027597589,0.23580879,0.736593624
7071568,0.023937955,0.131197964,0.844864089
7041339,0.001067891,0.016029071,0.982903036
7172720,0.010190989,0.018141862,0.971667143
7173404,0.003653692,0.016108532,0.980237782
7032101,0.003458373,0.034166912,0.962374535
7065942,0.020444081,0.043881229,0.935674685
7066031,0.012144328,0.121131611,0.866724062
7071587,0.002092298,0.012047462,0.985860238
7071857,0.032329183,0.047354637,0.920316183
6967814,0.026148599,0.077294167,0.896557232
6845457,0.20960831,0.361124682,0.429267005
7032704,0.006589909,0.140543582,0.852866516
7026025,0.021508256,0.068948536,0.909543216
7041792,0.048646494,0.405130598,0.546222915
7032305,0.003868498,0.016275725,0.979855562
7024575,0.008030521,0.050352137,0.941617345
7080205,0.029890481,0.167167223,0.8029423
6959373,0.000976072,0.014310744,0.984713178
7079360,0.016825256,0.134575276,0.848599473
6967104,0.0040148,0.032935773,0.963049429
7032508,0.001493564,0.023789297,0.974717307
6882961,0.31711514,0.398663956,0.284220904
7079628,0.056221036,0.287600567,0.656178394
7025863,0.006589909,0.140543582,0.852866516
7024145,0.007460662,0.079286646,0.91325269
7031059,0.01730239,0.013869848,0.968827768
7025169,0.013371167,0.112335317,0.874293517
7025788,0.001114124,0.012393915,0.986491765
7158646,0.016205999,0.115045859,0.868748142
7031985,0.015880111,0.18983262,0.794287271
7060290,0.017485449,0.089991896,0.892522662
6970241,0.001382832,0.027295656,0.97132133
6881938,0.036793587,0.27008546,0.693120954
7200805,0.002053878,0.014902376,0.983043731
7023758,0.033601248,0.167007506,0.79939124
7026102,0.025581854,0.168991806,0.805426351
7066767,0.02979239,0.109049101,0.86115851
7209117,0.017052947,0.064499049,0.918448011
7064739,0.013070064,0.12481253,0.862117403
7075920,0.001535311,0.011933053,0.986531657
7071578,0.008684585,0.087555472,0.903759947
7042594,0.032620761,0.139007116,0.828372124
7072136,0.036613546,0.158813005,0.804573446
6959785,0.041255351,0.249501465,0.709243185
6917770,0.188776671,0.446008301,0.365215029
7030613,0.057640036,0.212187202,0.730172768
7025097,0.028029819,0.065352101,0.906618079
7065198,0.001380351,0.011418239,0.987201401
6959513,0.030086886,0.059785508,0.910127608
7226979,0.027630678,0.067582599,0.904786722
7024451,0.019640653,0.07184129,0.908518059
7072141,0.016715057,0.032306109,0.950978871
7024834,0.003767345,0.013199017,0.983033831
7041995,0.032329183,0.047354637,0.920316183
7066023,0.001628283,0.011016861,0.987354858
6839044,0.026813689,0.300704292,0.67248201
7060824,0.002722179,0.01367058,0.983607043
7047137,0.003767346,0.013198981,0.983033875
7079007,0.004500954,0.050754995,0.944744058
7024400,0.003375137,0.025069848,0.971555021
6959851,0.005156417,0.019526183,0.975317401
7039486,0.021243414,0.025316292,0.953440295
7065183,0.031071997,0.024012958,0.944915038
7209107,0.00192935,0.010251507,0.987819117
7041950,0.004479046,0.016023285,0.979497638
6960102,0.027630678,0.067582599,0.904786722
6871096,0.05001609,0.321122503,0.628861408
7002884,0.005737895,0.025362707,0.968899489
7030575,0.001601458,0.009887251,0.988511269
6967744,0.001643082,0.013051158,0.985305753
7043039,0.001883875,0.010140378,0.987975951
7159789,0.002498922,0.02124637,0.976254711
7201690,0.060322312,0.244584984,0.695092708
7065493,0.010190875,0.018141975,0.971667134
7066433,0.001617436,0.008189749,0.990192789
7072236,0.001166345,0.031587926,0.967245736
6970104,0.019974771,0.014626308,0.965398873
6886740,0.01279726,0.20700863,0.780194107
7025271,0.01607748,0.113433577,0.87048894
7066068,0.056264004,0.235658667,0.708077334
6832064,0.002301027,0.009153546,0.988545433
6907698,0.012144328,0.121131611,0.866724062
6832023,0.002210192,0.027296828,0.970492982
6933123,0.002301027,0.009153537,0.98854544
6919919,0.003458373,0.034167701,0.96237374
6907194,0.000304629,0.009937337,0.989758012
6907670,0.015880111,0.18983262,0.794287271
6948009,0.029890138,0.167166992,0.802942874
7140227,0.023680638,0.169633727,0.806685633
6931680,0.00229009,0.01062432,0.987085802
6844498,0.014444426,0.160327621,0.825227954
6826781,0.000661539,0.008427396,0.990911075
6933438,0.023937955,0.131197964,0.844864089
6833848,0.001287169,0.010536974,0.988176115
6825963,0.033098384,0.215521138,0.751380479
6826131,0.022501975,0.135360375,0.842137653
6896589,0.120512646,0.345412166,0.534075187
6948254,0.021921336,0.11578183,0.862296829
6833299,0.065077351,0.338720403,0.596202249
6860119,0.003232053,0.068749202,0.92801874
6895163,0.001374811,0.014153788,0.984471429
6907859,0.055312085,0.213371295,0.731316625
6896310,0.001278588,0.008768669,0.989952733
7210212,0.001320715,0.00930975,0.989369482
6844543,0.001456229,0.013345976,0.985198035
6832190,0.044695396,0.440316813,0.514987789
6868425,0.027742284,0.231517408,0.740740308
6948103,0.003672998,0.021110978,0.975216024
6908363,0.073772867,0.28163274,0.644594385
6931652,0.028488172,0.118061656,0.853450178
6868853,0.072941856,0.580718101,0.346340045
6832808,0.000521514,0.00930088,0.990177626
7232597,0.010559272,0.025268552,0.964172177
6832176,0.003816471,0.012746913,0.983436608
6937027,0.003672878,0.026368817,0.969958146
6907296,0.056221036,0.287600567,0.656178394
6895158,0.00514808,0.018334613,0.976517095
6831404,0.068476115,0.504604313,0.426919579
6867554,0.10847151,0.367583419,0.523945075
6831967,0.005000892,0.024914801,0.970084304
6826148,0.005004284,0.011906198,0.98308955
6888013,0.025989364,0.231684126,0.742326515
6833315,0.037614184,0.079912429,0.882473385
6826529,0.018847978,0.131740733,0.849411284
6907783,0.017231806,0.145283859,0.837484337
6895933,0.021651422,0.188817757,0.78953082
6948144,0.004999101,0.039271444,0.955729456
6895983,0.032546085,0.03023638,0.937217528
6932405,0.068476115,0.504604313,0.426919579
6908385,0.015725295,0.194936651,0.789338047
6932321,0.002977918,0.030267371,0.966754711
6826058,0.000638991,0.006358132,0.99300284
6823682,0.007532913,0.076291262,0.916175822
6867706,0.015880116,0.189833037,0.794286852
6907760,0.009764803,0.138314897,0.851920305
6907598,0.001167031,0.010377891,0.988455159
6896212,0.002461029,0.011727338,0.985811669
6907823,0.00114405,0.027611704,0.971244256
6868353,0.001475716,0.011346612,0.987177683
6895229,0.105547575,0.361546611,0.532905817
6840207,0.015824162,0.154998742,0.829177092
6908429,0.001090497,0.011671648,0.987237782
7201479,0.016741433,0.103581973,0.879676598
6889866,0.009875983,0.18358066,0.806543356
6873012,0.075901374,0.251970261,0.672128358
6896087,0.013370933,0.11233242,0.874296646
6902022,0.024584601,0.242217904,0.733197498
6873626,0.048646494,0.405130598,0.546222915
6839782,0.036233212,0.205918858,0.757847926
6927582,0.062931825,0.191546606,0.745521577
6832106,0.015738267,0.129070006,0.855191732
6927520,0.000304629,0.009937337,0.989758012
6832511,0.073772403,0.281632679,0.644594916
6826695,0.002120924,0.017406866,0.980472211
7013999,0.049543918,0.282828226,0.667627858
6875995,0.18457243,0.488838548,0.326589018
6895423,0.011146434,0.112641893,0.876211677
7174304,0.098288876,0.304179248,0.597531873
7196924,0.045131961,0.160087296,0.794780748
7212583,0.073007447,0.260121602,0.666870946
7186411,0.003123076,0.012123441,0.984753506
7166027,0.123435707,0.357102596,0.519461699
7227996,0.014304855,0.074527716,0.911167431
7202466,0.007261687,0.033917961,0.958820355
7228435,0.017114861,0.072255492,0.910629644
7228441,0.002758453,0.010847311,0.986394232
6812487,0.044636476,0.418482631,0.53688089
7213018,0.003037542,0.011597795,0.985364667
7196440,0.01646581,0.069289931,0.914244257
7228330,0.0116702,0.054792874,0.933536924
7166063,0.006384703,0.035101355,0.958513833
7212484,0.004046632,0.014966433,0.980986953
7196994,0.003822811,0.017515777,0.978661407
7166110,0.027898158,0.155975438,0.816126403
7213035,0.029400569,0.164384768,0.806214664
7227948,0.002876799,0.010753611,0.986369588
6933565,0.080532553,0.323698889,0.595768559
6868182,0.005968295,0.122464087,0.871567617
6895698,0.168177195,0.470701936,0.361120867
6896558,0.078677742,0.403809161,0.517513099
6844735,0.080981338,0.318572801,0.600445858
6896764,0.159897955,0.461470953,0.378631097
6854703,0.07977941,0.466042079,0.454178516
6839439,0.096247486,0.389892144,0.513860377
6895216,0.047855587,0.382757,0.569387415
6932633,0.120798445,0.482396928,0.396804627
6855583,0.091987013,0.431512551,0.476500432
6844821,0.041405057,0.333864253,0.624730692
6946922,0.004357248,0.202771136,0.792871617
6932741,0.029937908,0.351625292,0.6184368
6931924,0.061295214,0.398558486,0.5401463
6855732,0.078677742,0.403809161,0.517513099
6895007,0.05870588,0.448415385,0.492878739
6854787,0.061295656,0.398560498,0.540143846
6855496,0.105669806,0.41531384,0.479016347
6895311,0.080384797,0.501417474,0.418197723
7091883,0.074157078,0.196531641,0.72931129
6931930,0.249874326,0.417241194,0.332884479
6894956,0.046693674,0.330172429,0.623133901
6853142,0.001588671,0.01222608,0.986185274
6854628,0.030833688,0.350742944,0.618423369
7093614,0.103463806,0.377702584,0.51883361
6895766,0.114416491,0.462931786,0.422651724
6931751,0.067069064,0.474890811,0.45804013
6931815,0.204969561,0.449067062,0.345963374
6839282,0.044250696,0.297914145,0.657835159
6895426,0.090770568,0.424714211,0.484515218
6896331,0.093669388,0.441400838,0.464929781
6896007,0.12655402,0.486033921,0.387412059
6855034,0.09624631,0.389888458,0.513865231
6886576,0.246587041,0.555921574,0.197491386
6855432,0.19431369,0.433169874,0.372516434
6895030,0.106675082,0.450201053,0.443123864
6895193,0.024760775,0.290471554,0.684767678
6895483,0.194958162,0.391156121,0.413885719
6933118,0.230304617,0.515104384,0.254590999
6895600,0.20496938,0.449067508,0.345963116
6932724,0.040568352,0.295834604,0.663597045
6867529,0.133771064,0.456681,0.409547939
7091829,0.115171069,0.415626305,0.469202622
6854939,0.126640483,0.430310963,0.443048551
6900717,0.282586366,0.472302262,0.245111372
6839509,0.080263699,0.500206369,0.419529937
6932061,0.135027828,0.468365102,0.396607068
6873569,0.073561231,0.315142327,0.611296447
6933615,0.093670339,0.44140142,0.464928239
6855140,0.064135012,0.330863796,0.605001198
6855451,0.068746467,0.28576083,0.645492706
6839938,0.223984988,0.515653433,0.260361579
6839459,0.144485833,0.534227647,0.32128652
6896203,0.194309019,0.433174763,0.372516213
6933120,0.059670226,0.390900845,0.549428931
6925044,0.203032487,0.470066511,0.326901002
6896155,0.140760947,0.481766054,0.377473004
6933069,0.050070384,0.351843083,0.598086537
6895632,0.331701927,0.434535783,0.233762287
6854679,0.099263071,0.465985278,0.434751645
6839985,0.070571852,0.306293027,0.623135125
6855661,0.056785324,0.356962816,0.586251861
6896291,0.202757504,0.436136447,0.361106053
6855297,0.103463806,0.377702584,0.51883361
6856046,0.103785371,0.502619811,0.393594817
6839257,0.092791977,0.399953342,0.507254678
6877537,0.110036455,0.453218708,0.436744836
6895612,0.037907645,0.434859276,0.527233081
6932466,0.194959977,0.391161045,0.413878976
6895521,0.159168921,0.462375893,0.378455188
6895115,0.099263537,0.46598614,0.434750323
6931791,0.07026077,0.321444231,0.608295002
6894943,0.218453168,0.360490922,0.421055905
7093530,0.083082169,0.366205767,0.550712062
7092168,0.194310558,0.433173121,0.372516322
7093482,0.133487352,0.35132352,0.515189127
7091599,0.056784426,0.356963046,0.586252526
6910877,0.044236703,0.309814069,0.645949228
7092647,0.135749383,0.428479382,0.43577124
7093010,0.029938377,0.351623685,0.61843794
7091471,0.051746764,0.398176783,0.550076452
7091689,0.044497814,0.32133556,0.634166624
7092375,0.114398622,0.492405238,0.393196142
7093749,0.04726597,0.322193133,0.630540901
7092957,0.070623468,0.409602371,0.51977416
7092105,0.108409067,0.493930937,0.39766
7092404,0.230304617,0.515104384,0.254590999
7092682,0.074277456,0.592608988,0.333113561
6960199,0.378662083,0.422453057,0.198884851
6946536,0.031761121,0.343514753,0.624724129
7093173,0.107763744,0.50141031,0.390825949
7091481,0.056903145,0.324078167,0.619018688
7091246,0.003328572,0.023317427,0.973353999
7091831,0.042543995,0.541380352,0.416075649
7093299,0.059670226,0.390900845,0.549428931
7093799,0.202758755,0.436136129,0.361105116
7093763,0.04726597,0.322193133,0.630540901
7091463,0.037907645,0.434859276,0.527233081
7091435,0.030833688,0.350742944,0.618423369
7092671,0.063432955,0.525232215,0.411334835
6947391,0.019937478,0.210098259,0.769964267
6952745,0.139461713,0.548802296,0.311735983
6953092,0.230304706,0.515106184,0.254589109
6985109,0.065056529,0.301192957,0.633750512
6985170,0.058548826,0.467229259,0.474221918
7012604,0.093671778,0.441402279,0.464925939
7012322,0.249867108,0.417230169,0.332902727
7092516,0.058132332,0.3260198,0.615847867
7012401,0.094151657,0.473663707,0.432184642
7012739,0.056784426,0.356963046,0.586252526
7012082,0.194955752,0.391149562,0.413894684
6898018,0.041160362,0.199201546,0.759638089
7010978,0.135749383,0.428479382,0.43577124
7010253,0.10592068,0.488045399,0.406033921
7010674,0.094790453,0.444978437,0.460231112
7010091,0.05813043,0.32601567,0.615853899
6985190,0.112535447,0.40863896,0.478825597
6986461,0.037174904,0.27980875,0.683016348
6953374,0.003360594,0.023128065,0.973511318
6985721,0.051746764,0.398176783,0.550076452
6985234,0.139461713,0.548802296,0.311735983
7011139,0.135749383,0.428479382,0.43577124
6857809,0.025089802,0.374290442,0.600619755
7012119,0.204969927,0.449066181,0.345963888
6986539,0.029938708,0.351622524,0.618438769
7009975,0.063433071,0.525229726,0.411337205
7012625,0.152298116,0.450430425,0.397271457
6985948,0.107763744,0.50141031,0.390825949
7012344,0.128660638,0.367243995,0.504095368
6986537,0.047448069,0.313387496,0.639164445
7011726,0.202758251,0.436136257,0.361105498
7011737,0.079134349,0.352036565,0.568829085
7011926,0.139461713,0.548802296,0.311735983
6856590,0.006781872,0.058157754,0.935060371
7012530,0.112785809,0.420724029,0.466490167
7010945,0.029938377,0.351623685,0.61843794
6953496,0.095425795,0.445414544,0.459159662
7012076,0.04878577,0.238730341,0.712483884
7011669,0.056688187,0.27971532,0.663596494
6952988,0.099139513,0.421478865,0.479381621
7010703,0.085007229,0.369054615,0.545938157
7011320,0.068746818,0.285760895,0.645492284
7092649,0.110312445,0.445279324,0.444408231
6953424,0.042354034,0.361206016,0.596439949
7205145,0.028379613,0.172108867,0.799511519
7012032,0.056157141,0.332467418,0.611375438
6985291,0.22921678,0.421265429,0.349517794
7012953,0.101738566,0.476771294,0.421490145
6985658,0.194955752,0.391149562,0.413894684
7012251,0.064136129,0.330864116,0.604999762
7012035,0.267465703,0.417806402,0.3147279
7091685,0.094169303,0.472909245,0.432921456
6952939,0.112785715,0.420719315,0.466494973
6953123,0.135542201,0.470581877,0.393875921
7011572,0.124728449,0.335333879,0.539937674
6851603,0.042484292,0.303580815,0.6539349
6984798,0.159169892,0.462373219,0.378456885
7010661,0.100538471,0.464805588,0.434655942
6953004,0.050635041,0.348525266,0.600839698
6986436,0.16817735,0.470702996,0.361119655
7012714,0.087072166,0.403161388,0.509766452
6985188,0.112535447,0.40863896,0.478825597
6952480,0.159170209,0.425099607,0.415730186
7012071,0.210695609,0.484572026,0.30473237
7011661,0.060566881,0.437419127,0.502013985
7010467,0.229217338,0.421266257,0.349516411
6921090,0.003245024,0.077878469,0.918876507
7012840,0.07415875,0.196534551,0.729306702
7011499,0.094166655,0.47290884,0.432924508
6953261,0.093671778,0.441402279,0.464925939
6953129,0.037174566,0.279805264,0.68302017
7012504,0.058548465,0.467229746,0.474221791
7011640,0.099925067,0.292966363,0.607108573
6953327,0.105670535,0.415313945,0.479015525
6952943,0.074277309,0.592610404,0.333112286
7010936,0.202758251,0.436136257,0.361105498
6953119,0.039428426,0.293555542,0.667016037
6938003,0.03581274,0.287430863,0.676756399
7010932,0.112535447,0.40863896,0.478825597
7010527,0.112535447,0.40863896,0.478825597
7010472,0.079786093,0.427635343,0.492578564
6953256,0.061295214,0.398558486,0.5401463
7011333,0.074277456,0.592608988,0.333113561
7011744,0.144598173,0.539140898,0.316260933
7012068,0.093994692,0.414361501,0.491643808
7010762,0.051488861,0.398506476,0.550004663
6985358,0.094797894,0.444980528,0.460221576
7010946,0.230304617,0.515104384,0.254590999
6934514,0.151506061,0.348906748,0.499587193
6985118,0.103463806,0.377702584,0.51883361
6984951,0.040810768,0.372471502,0.58671773
6953591,0.069442438,0.335657513,0.594900051
6986010,0.035599889,0.287876911,0.676523207
6986249,0.185549059,0.491552097,0.322898845
7010486,0.129288024,0.436654276,0.434057698
7093217,0.20496938,0.449067508,0.345963116
6953398,0.114400262,0.492405814,0.393193922
6952502,0.047084534,0.267364613,0.685550857
6985986,0.072485014,0.512532159,0.414982834
6958994,0.139406026,0.48685175,0.373742231
6946728,0.052583094,0.369681837,0.57773506
7012042,0.114399314,0.492405488,0.393195196
6985555,0.268180704,0.45333794,0.278481361
7093036,0.024760817,0.290469578,0.684769597
6931752,0.047266252,0.338613446,0.614120306
6932376,0.139461219,0.548802425,0.311736354
6895715,0.029937777,0.351625751,0.618436473
6895848,0.083082169,0.366205767,0.550712062
6895903,0.050634319,0.348525322,0.600840361
6839816,0.168404662,0.418675522,0.412919815
6845277,0.102311401,0.436732712,0.460955894
6829771,0.042278505,0.199944488,0.757777005
6839702,0.102332482,0.436728328,0.460939189
6932055,0.041258652,0.300514982,0.658226368
6932009,0.267919803,0.417352283,0.314727915
6855449,0.159171005,0.425097404,0.415731589
6895224,0.050107317,0.352232642,0.597660044
6932420,0.056157621,0.332466344,0.611376036
6932773,0.165616127,0.520968958,0.313414917
6932870,0.133906533,0.516105521,0.349987946
6855750,0.048784672,0.238725549,0.71248978
6896428,0.10567128,0.415314059,0.479014663
6906590,0.011809912,0.173039888,0.815150199
6933260,0.08560768,0.369985737,0.544406582
6845334,0.241148985,0.523452768,0.235398247
6895403,0.107763744,0.50141031,0.390825949
6933168,0.185551379,0.491544417,0.322904204
6896406,0.118638158,0.356468081,0.524893763
7093854,0.218453168,0.360490922,0.421055905
6895304,0.098168855,0.396580743,0.505250404
6845226,0.140692505,0.541698125,0.317609369
6932042,0.058708165,0.448406703,0.492885136
6931801,0.081016437,0.488106184,0.430877377
7144447,0.172885688,0.446942231,0.380172077
6844334,0.12664062,0.430311441,0.443047942
6931579,0.331701927,0.434535783,0.233762287
6895529,0.241148985,0.523452768,0.235398247
6855077,0.115172593,0.415628332,0.469199077
6933052,0.268183108,0.453339805,0.278477088
6844819,0.060975423,0.535411544,0.403613036
6896777,0.135749383,0.428479382,0.43577124
6895272,0.09416464,0.472908541,0.432926824
6932967,0.048784787,0.238726041,0.712489171
6894994,0.232130174,0.508901857,0.258967974
6883243,0.014185732,0.174846234,0.810968033
6895150,0.047863117,0.227667745,0.724469135
6839634,0.062226372,0.469632369,0.468141257
6888511,0.007246856,0.034306725,0.958446422
6888375,0.002467247,0.01305304,0.984479737
6909432,0.014616403,0.134911437,0.850472166
6909133,0.002982654,0.022434383,0.974582983
7219882,0.022971149,0.134990833,0.842038027
6914600,0.022409687,0.127293218,0.850297101
6888379,0.003398196,0.013979013,0.982622794
6917490,0.053970607,0.212960842,0.733068556
6845792,0.021192754,0.25009922,0.728708024
7228451,0.047976802,0.176555035,0.77546816
7222718,0.059367413,0.208236081,0.732396506
7165857,0.042653295,0.218197935,0.739148769
7227993,0.041198205,0.177776039,0.781025755
7161185,0.003138658,0.01344198,0.983419365
7212039,0.008678591,0.061567413,0.929753994
6987384,0.048624611,0.192032039,0.759343346
7051297,0.004101786,0.014198495,0.981699719
6992789,0.012852919,0.066282626,0.920864455
7045659,0.048270936,0.19212135,0.759607718
6860349,0.035713137,0.226216763,0.738070097
7004169,0.002468809,0.010980853,0.986550335
7004252,0.002468809,0.010980853,0.986550335
7018003,0.002378042,0.013881496,0.983740474
6987484,0.027120831,0.136050055,0.836829115
7004267,0.035733794,0.146837026,0.817429175
6987398,0.003154147,0.014563586,0.982282263
7009549,0.003801238,0.015407953,0.980790787
6977265,0.023038673,0.142774925,0.834186405
7077199,0.003801238,0.015407953,0.980790787
